MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,ESTI_DEPTH,TRUE_LNTH,TRUE_DPTH
100M3,R0,1,JC,NJ,0.648692642695,2.22328765465,NA,NA
100M3,R0,1,JC,NJ,0.765504059098,2.34009907105,NA,NA
100M3,R0,1,JC,NJ,0.323363692902,1.53389511002,NA,NA
100M3,R0,1,JC,NJ,0.135378729827,1.66927383984,NA,NA
100M3,R0,1,JC,NJ,0.502695673304,2.17196951315,NA,NA
100M3,R0,1,JC,NJ,0.310687487567,1.97996132741,NA,NA
100M3,R0,1,JC,NJ,0.481415495602,2.01531060562,NA,NA
100M3,R0,1,JC,NJ,0.211774199477,2.2270848051,NA,NA
100M3,R0,1,JC,NJ,0.440493549232,1.58689629647,NA,NA
100M3,R0,1,JC,NJ,0.80376753496,2.39066383143,NA,NA
100M3,R0,1,JC,NJ,0.668887763107,2.25578405958,NA,NA
100M3,R0,1,JC,NJ,0.015305869778,1.13532792979,NA,NA
100M3,R0,1,JC,NJ,0.061555200531,1.19688313032,NA,NA
100M3,R0,1,JC,NJ,0.288196532537,1.48507966285,NA,NA
100M3,R0,1,JC,NJ,0.070490199113,1.55556986197,NA,NA
100M3,R0,1,JC,NJ,0.699607636944,2.25517749891,NA,NA
100M3,R0,1,JC,NJ,0.044958908521,2.30013640743,NA,NA
100M3,R0,1,JC,NJ,0.576959331558,2.13252919353,NA,NA
100M3,R0,1,JC,NJ,0.836574113258,2.32165377611,NA,NA
100M3,R0,1,JC,NJ,0.464515234754,1.66139836507,NA,NA
100M3,R0,1,JC,NJ,0.337982322027,1.9993806871,NA,NA
100M3,R0,1,JC,NJ,0.373489200571,2.37286988767,NA,NA
100M3,R0,1,JC,NJ,0.498763551338,2.16016191641,NA,NA
100M3,R0,1,JC,NJ,0.052101187109,1.1874291169,NA,NA
100M3,R0,1,JC,NJ,0.152960990653,1.34039010755,NA,NA
100M3,R0,1,JC,NJ,0.148825276306,1.48921538385,NA,NA
100M3,R0,1,JC,NJ,0.445306010576,1.93452139443,NA,NA
100M3,R0,1,JC,NJ,0.330015023076,2.26453641751,NA,NA
100M3,R0,1,JC,NJ,0.494330396944,1.9835457808,NA,NA
100M3,R0,1,JC,NJ,0.28270089283,2.26624667363,NA,NA
100M3,R0,1,JC,NJ,0.401814037805,1.74220414535,NA,NA
100M3,R0,1,JC,NJ,0.682209621397,2.42441376675,30.3433,87.3185
100M3,R0,1,JC,NJ,0.558004519263,2.30020866462,NA,NA
100M3,R0,1,JC,NJ,0.356492396196,1.54392151309,NA,NA
100M3,R0,1,JC,NJ,0.198892638057,1.74281415115,NA,NA
100M3,R0,1,JC,NJ,0.708828572312,2.45164272346,6.0717,94.6381
100M3,R0,1,JC,NJ,0.311195672898,1.85511718599,NA,NA
100M3,R0,1,JC,NJ,0.193319303216,2.04843648921,NA,NA
100M3,R0,1,JC,NJ,0.018006677896,1.11775899752,NA,NA
100M3,R0,1,JC,NJ,0.143936054552,1.26169505207,NA,NA
100M3,R0,1,JC,NJ,0.357569140304,1.61926419237,NA,NA
100M3,R0,1,JC,NJ,0.808003672915,2.42726786529,NA,NA
100M3,R0,1,JC,NJ,0.637477228373,2.25674142075,NA,NA
100M3,R0,1,JC,NJ,0.197449996726,1.45914504879,NA,NA
100M3,R0,1,JC,NJ,0.713916519705,2.1730615685,NA,NA
100M3,R0,1,JC,NJ,0.5958421176,2.05498716639,NA,NA
100M3,R0,1,JC,NJ,0.19219927835,2.24718644474,NA,NA
100M3,R0,1,JC,NJ,0.133352374898,1.25111137241,NA,NA
100M3,R0,1,JC,NJ,0.31869939793,1.56981077034,NA,NA
100M3,R0,1,JC,NJ,0.573232302408,2.14304307275,NA,NA
100M3,R0,1,JC,NJ,0.547511377154,2.1173221475,NA,NA
100M3,R0,1,JC,NJ,0.628714794292,1.87982616671,NA,NA
100M3,R0,1,JC,NJ,0.251536731418,2.13136289812,NA,NA
100M3,R0,1,JC,NJ,0.085571074354,1.1510987799,NA,NA
100M3,R0,1,JC,NJ,0.227859412308,1.3789581922,NA,NA
100M3,R0,1,JC,NJ,0.102413000972,1.48137119318,NA,NA
100M3,R0,1,JC,NJ,0.620127002567,2.10149819574,NA,NA
100M3,R0,1,JC,NJ,0.840520449651,2.32189164283,NA,NA
100M3,R0,1,JC,NJ,0.795619852262,2.17457804447,NA,NA
100M3,R0,1,JC,NJ,0.053888542448,1.20498732234,NA,NA
100M3,R0,1,JC,NJ,0.566861209281,1.77184853163,NA,NA
100M3,R0,1,JC,NJ,0.415836223829,2.18768475545,NA,NA
100M3,R0,1,JC,NJ,0.21182403277,1.9836725644,NA,NA
100M3,R0,1,JC,NJ,0.653415112498,1.85840243484,NA,NA
100M3,R0,1,JC,NJ,0.368514612487,2.22691704733,NA,NA
100M3,R0,1,JC,NJ,0.173040832208,1.15648397973,NA,NA
100M3,R0,1,JC,NJ,0.53014041635,1.68662439608,NA,NA
100M3,R0,1,JC,NJ,0.409129048945,1.56561302867,NA,NA
100M3,R0,1,JC,NJ,0.455211980193,2.02082500886,NA,NA
100M3,R0,1,JC,NJ,0.421753310007,0.879552235743,NA,NA
100M3,R0,1,JC,NJ,0.099472045449,0.979024281192,NA,NA
100M3,R0,1,JC,NJ,NA,NA,55.495,55.495
100M3,R0,1,JC,NJ,NA,NA,19.6992,75.1942
100M3,R0,1,JC,NJ,NA,NA,28.4975,103.6917
100M3,R0,1,JC,NJ,NA,NA,6.0349,109.7266
100M3,R0,1,JC,NJ,NA,NA,6.9506,116.6772
100M3,R0,1,JC,NJ,NA,NA,6.7889,123.4661
100M3,R0,1,JC,NJ,NA,NA,1.174,117.8512
100M3,R0,1,JC,NJ,NA,NA,13.2825,123.0091
100M3,R0,1,JC,NJ,NA,NA,8.55,112.2417
100M3,R0,1,JC,NJ,NA,NA,11.9851,87.1793
100M3,R0,1,JC,NJ,NA,NA,2.2595,57.7545
100M3,R0,1,JC,NJ,NA,NA,34.9221,92.6766
100M3,R0,1,JC,NJ,NA,NA,56.0348,148.7114
100M3,R0,1,JC,NJ,NA,NA,9.3066,158.018
100M3,R0,1,JC,NJ,NA,NA,47.521,140.1976
100M3,R0,1,JC,NJ,NA,NA,10.2507,150.4483
100M3,R0,1,JC,NJ,NA,NA,33.5474,183.9957
100M3,R0,1,JC,NJ,NA,NA,51.1154,191.313
100M3,R0,1,JC,NJ,NA,NA,55.2189,112.9734
100M3,R0,1,JC,NJ,NA,NA,26.2538,139.2272
100M3,R0,1,JC,NJ,NA,NA,17.2339,17.2339
100M3,R0,1,JC,NJ,NA,NA,3.5232,20.7571
100M3,R0,1,JC,NJ,NA,NA,5.0872,25.8443
100M3,R0,1,JC,NJ,NA,NA,39.4207,65.265
100M3,R0,1,JC,NJ,NA,NA,5.8286,71.0936
100M3,R0,1,JC,NJ,NA,NA,15.1494,40.9937
100M3,R0,1,JC,NJ,NA,NA,9.6306,50.6243
100M3,R0,1,JC,NJ,NA,NA,41.5251,92.1494
100M3,R0,1,JC,NJ,NA,NA,6.0718,98.2212
100M3,R0,1,JC,NJ,NA,NA,17.7413,115.9625
100M3,R0,1,JC,NJ,NA,NA,27.457,125.6782
100M3,R0,1,JC,NJ,NA,NA,28.3466,154.0248
100M3,R0,1,JC,NJ,NA,NA,9.7749,101.9243
100M3,R0,1,JC,NJ,NA,NA,13.4125,115.3368
100M3,R0,1,JC,NJ,NA,NA,18.3348,68.9591
100M3,R0,1,JC,NJ,NA,NA,11.3084,80.2675
100M3,R0,1,JC,NJ,NA,NA,4.0427,84.3102
100M3,R0,1,JC,NJ,NA,NA,12.8426,97.1528
100M3,R0,1,JC,NJ,NA,NA,24.6818,121.8346
100M3,R0,1,JC,NJ,NA,NA,29.4203,126.5731
100M3,R0,1,JC,NJ,NA,NA,0.2543,126.8274
100M3,R0,1,JC,NJ,NA,NA,1.2707,127.8438
100M3,R0,1,JC,NJ,NA,NA,19.0786,99.3461
100M3,R0,1,JC,NJ,NA,NA,24.0409,123.387
100M3,R0,1,JC,NJ,NA,NA,12.5953,81.5544
100M3,R0,1,JC,NJ,NA,NA,5.2294,86.7838
100M3,R0,1,JC,NJ,NA,NA,46.4614,133.2452
100M3,R0,1,JC,NJ,NA,NA,1.5564,134.8016
100M3,R0,1,JC,NJ,NA,NA,30.8656,117.6494
100M3,R0,1,JC,NJ,NA,NA,20.2818,101.8362
100M3,R0,1,JC,NJ,NA,NA,17.3839,119.2201
100M3,R0,1,JC,NJ,NA,NA,98.2179,139.2116
100M3,R0,1,JC,NJ,NA,NA,0.357,139.5686
100M3,R0,1,JC,NJ,NA,NA,164.1405,184.8976
100M3,R0,1,JC,NJ,NA,NA,3.8771,21.111
100M3,R0,1,JC,NJ,NA,NA,2.6794,23.7904
100M3,R0,1,JC,NJ,NA,NA,58.639,82.4294
100M3,R0,1,JC,NJ,NA,NA,4.8891,87.3185
100M3,R0,1,JC,NJ,NA,NA,8.3095,95.628
100M3,R0,1,JC,NJ,NA,NA,70.8477,94.6381
100M3,R0,1,JC,NJ,NA,NA,6.5905,101.2286
100M3,R0,1,JC,NJ,NA,NA,3.473,104.7016
100M3,R0,1,JC,NJ,NA,NA,31.7953,136.4969
100M3,R0,1,JC,NJ,NA,NA,27.397,128.6256
100M3,R0,1,JC,NJ,NA,NA,9.6933,138.3189
100M3,R0,1,JC,NJ,NA,NA,11.668,149.9869
100M3,R0,1,JC,NJ,NA,NA,6.2065,156.1934
100M3,R0,1,JC,NJ,NA,NA,0.6852,129.3108
100M3,R0,1,JC,NJ,NA,NA,16.4494,145.7602
100M3,R0,1,JC,NJ,NA,NA,13.8266,143.1374
100M3,R0,1,JC,NJ,NA,NA,8.8425,151.9799
100M3,R0,1,JC,NJ,NA,NA,16.7997,111.4378
100M3,R0,1,JC,NJ,NA,NA,2.9046,114.3424
100M3,R0,1,JC,NJ,NA,NA,14.9082,129.2506
100M3,R0,1,JC,NJ,NA,NA,12.8509,127.1933
100M3,R0,1,JC,NJ,NA,NA,4.9927,132.186
100M3,R0,1,JC,NJ,NA,NA,20.1821,152.3681
100M3,R0,1,JC,NJ,NA,NA,1.5352,153.9033
100M3,R0,1,JC,NJ,NA,NA,11.7559,32.8669
100M3,R0,1,JC,NJ,NA,NA,43.562,76.4289
100M3,R0,1,JC,NJ,NA,NA,16.1054,92.5343
100M3,R0,1,JC,NJ,NA,NA,36.5244,129.0587
100M3,R0,1,JC,NJ,NA,NA,7.9394,136.9981
100M3,R0,1,JC,NJ,NA,NA,23.6662,152.7249
100M3,R0,1,JC,NJ,NA,NA,10.8799,103.4142
100M3,R0,1,JC,NJ,NA,NA,7.1936,110.6078
100M3,R0,1,JC,NJ,NA,NA,2.7848,113.3926
100M3,R0,1,JC,NJ,NA,NA,3.3828,79.8117
100M3,R0,1,JC,NJ,NA,NA,67.358,147.1697
100M3,R0,1,JC,NJ,NA,NA,20.8172,100.6289
100M3,R0,1,JC,NJ,NA,NA,17.5541,118.183
100M3,R0,1,JC,NJ,NA,NA,1.1709,101.7998
100M3,R0,0.1,JC,NJ,0.616671551729,0.616671551729,NA,NA
100M3,R0,0.1,JC,NJ,0.228189351668,0.844860903397,NA,NA
100M3,R0,0.1,JC,NJ,0.191348116725,1.03620902012,NA,NA
100M3,R0,0.1,JC,NJ,0.070609717118,1.10681873724,NA,NA
100M3,R0,0.1,JC,NJ,0.061592643603,1.16841138084,NA,NA
100M3,R0,0.1,JC,NJ,0.120754893894,1.28916627474,NA,NA
100M3,R0,0.1,JC,NJ,0.630798066921,1.91996434166,NA,NA
100M3,R0,0.1,JC,NJ,0.182357837558,2.10232217922,NA,NA
100M3,R0,0.1,JC,NJ,0.921828320658,2.2109945954,16.41405,11.22417
100M3,R0,0.1,JC,NJ,0.048937203468,1.21734858431,NA,NA
100M3,R0,0.1,JC,NJ,0.219368080163,1.43671666447,NA,NA
100M3,R0,0.1,JC,NJ,0.816167794143,2.25288445862,NA,NA
100M3,R0,0.1,JC,NJ,1.12897871604,3.38186317465,3.03433,14.87114
100M3,R0,0.1,JC,NJ,0.299510668709,1.73622733318,NA,NA
100M3,R0,0.1,JC,NJ,0.42805652493,2.16428385811,NA,NA
100M3,R0,0.1,JC,NJ,0.485489901846,2.22171723503,NA,NA
100M3,R0,0.1,JC,NJ,0.136342017415,1.35369060173,NA,NA
100M3,R0,0.1,JC,NJ,0.114344603296,1.46803520502,NA,NA
100M3,R0,0.1,JC,NJ,1.36960905151,2.83764425653,0.79394,11.29734
100M3,R0,0.1,JC,NJ,0.740096512492,2.09378711422,NA,NA
100M3,R0,0.1,JC,NJ,0.184897780883,2.2786848951,NA,NA
100M3,R0,0.1,JC,NJ,0.009767892931,1.11658663017,NA,NA
100M3,R0,0.1,JC,NJ,0.026141285875,1.14272791605,NA,NA
100M3,R0,0.1,JC,NJ,0.365526152365,1.50825406841,NA,NA
100M3,R0,0.1,JC,NJ,0.517215042103,2.02546911051,NA,NA
100M3,R0,0.1,JC,NJ,0.881579764346,2.90704887486,3.08656,4.09937
100M3,R0,0.1,JC,NJ,1.39853659742,2.90679066584,2.83466,5.06243
100M3,R0,0.1,JC,NJ,0.072606700044,1.21533461609,NA,NA
100M3,R0,0.1,JC,NJ,0.078706119366,1.29404073546,NA,NA
100M3,R0,0.1,JC,NJ,0.185707602772,1.47974833823,NA,NA
100M3,R0,0.1,JC,NJ,0.851151292347,2.33089963058,NA,NA
100M3,R0,0.1,JC,NJ,0.326966908097,1.80671524633,NA,NA
100M3,R0,0.1,JC,NJ,0.168296142441,1.97501138877,NA,NA
100M3,R0,0.1,JC,NJ,1.28946317161,3.26447456037,1.96458,11.53368
100M3,R0,0.1,JC,NJ,1.04428905674,3.01930044551,5.11154,6.89591
100M3,R0,0.1,JC,NJ,0.371854014223,1.66589474968,NA,NA
100M3,R0,0.1,JC,NJ,0.517219565333,2.18311431501,NA,NA
100M3,R0,0.1,JC,NJ,1.16926300935,2.83515775903,1.1668,9.71528
100M3,R0,0.1,JC,NJ,0.550441031207,3.38559879024,0.62065,12.18346
100M3,R0,0.1,JC,NJ,0.613244705556,1.82857932165,NA,NA
100M3,R0,0.1,JC,NJ,0.615394910387,2.44397423203,NA,NA
100M3,R0,0.1,JC,NJ,0.29480441411,2.12338373576,NA,NA
100M3,R0,0.1,JC,NJ,1.12834301627,3.25172675203,2.40409,9.93461
100M3,R0,0.1,JC,NJ,0.048772266555,1.16535889673,NA,NA
100M3,R0,0.1,JC,NJ,0.03740611083,1.20276500756,NA,NA
100M3,R0,0.1,JC,NJ,0.223508626678,1.42627363423,NA,NA
100M3,R0,0.1,JC,NJ,0.445831017526,1.87210465176,NA,NA
100M3,R0,0.1,JC,NJ,0.369396524039,2.2415011758,NA,NA
100M3,R0,0.1,JC,NJ,0.753473119122,2.99497429492,1.75541,11.76494
100M3,R0,0.1,JC,NJ,0.759504522162,2.1857781564,NA,NA
100M3,R0,0.1,JC,NJ,0.287026599753,2.47280475615,4.64614,11.92201
100M3,R0,0.1,JC,NJ,0.219491721359,2.69229647751,NA,NA
100M3,R0,0.1,JC,NJ,0.074037807549,1.2768028151,NA,NA
100M3,R0,0.1,JC,NJ,0.800831171778,2.07763398688,9.82179,18.48976
100M3,R0,0.1,JC,NJ,0.429786990124,2.50742097701,0.0357,2.1111
100M3,R0,0.1,JC,NJ,0.23572619374,1.51252900884,NA,NA
100M3,R0,0.1,JC,NJ,0.758644396165,2.27117340501,2.94203,8.24294
100M3,R0,0.1,JC,NJ,0.146665596052,2.41783900106,NA,NA
100M3,R0,0.1,JC,NJ,0.125275728219,2.54311472928,NA,NA
100M3,R0,0.1,JC,NJ,0.530904136216,2.04343314506,NA,NA
100M3,R0,0.1,JC,NJ,1.11915080219,3.16258394725,3.35474,10.20752
100M3,R0,0.1,JC,NJ,0.120129259245,1.28548815597,NA,NA
100M3,R0,0.1,JC,NJ,0.089315646967,1.37480380294,NA,NA
100M3,R0,0.1,JC,NJ,0.313268154773,1.68807195771,NA,NA
100M3,R0,0.1,JC,NJ,1.65493258243,3.34300454015,2.36662,13.64969
100M3,R0,0.1,JC,NJ,0.287869943755,1.97594190147,NA,NA
100M3,R0,0.1,JC,NJ,0.250213636574,2.22615553804,NA,NA
100M3,R0,0.1,JC,NJ,0.862968894027,2.23777269697,NA,NA
100M3,R0,0.1,JC,NJ,0.864030212526,3.10180290949,0.93066,15.61934
100M3,R0,0.1,JC,NJ,0.865217755927,2.1507059119,NA,NA
100M3,R0,0.1,JC,NJ,0.213418948818,2.36412486072,NA,NA
100M3,R0,0.1,JC,NJ,0.03697887008,1.0731878902,NA,NA
100M3,R0,0.1,JC,NJ,0.041342360029,1.11453025023,NA,NA
100M3,R0,0.1,JC,NJ,0.238477061496,1.35300731173,NA,NA
100M3,R0,0.1,JC,NJ,0.477590041677,1.8305973534,NA,NA
100M3,R0,0.1,JC,NJ,0.449999350043,2.28059670345,NA,NA
100M3,R0,0.1,JC,NJ,0.953934404869,3.23453110832,0.60717,12.71933
100M3,R0,0.1,JC,NJ,0.57742432688,1.93043163861,NA,NA
100M3,R0,0.1,JC,NJ,1.11378048705,3.04421212566,1.64494,13.2186
100M3,R0,0.1,JC,NJ,1.04748288679,2.16201313702,NA,NA
100M3,R0,0.1,JC,NJ,0.190141414124,2.35215455114,0.48891,15.39033
100M3,R0,0.1,JC,NJ,0.751404669565,3.10355922071,0.83095,15.9975
100M3,R0,0.1,JC,NJ,0.779218383372,3.13137293451,0.53462,3.28669
100M3,R0,0.1,JC,NJ,0.256454956691,1.32964284689,NA,NA
100M3,R0,0.1,JC,NJ,0.714556250979,2.04419909787,NA,NA
100M3,R0,0.1,JC,NJ,1.29739795044,3.34159704831,1.90262,12.90587
100M3,R0,0.1,JC,NJ,0.345899537561,2.39009863543,2.46818,13.69981
100M3,R0,0.1,JC,NJ,0.919945738662,2.24958858556,0.69506,15.27249
100M3,R0,0.1,JC,NJ,0.372148243251,2.62173682881,0.1174,10.34142
100M3,R0,0.1,JC,NJ,0.717119573463,2.96670815902,0.67889,13.37575
100M3,R0,0.1,JC,NJ,0.121432351797,0.966293255194,NA,NA
100M3,R0,0.1,JC,NJ,0.698020538665,1.66431379386,NA,NA
100M3,R0,0.1,JC,NJ,1.29525558062,2.95956937448,1.12355,7.98117
100M3,R0,0.1,JC,NJ,0.420410470365,1.38670372556,NA,NA
100M3,R0,0.1,JC,NJ,0.402080824675,1.78878455023,NA,NA
100M3,R0,0.1,JC,NJ,0.926868609881,2.31357233544,0.88425,10.06289
100M3,R0,0.1,JC,NJ,0.86692166147,1.4835932132,1.32825,11.8183
100M3,R0,0.1,JC,NJ,NA,NA,5.5495,5.5495
100M3,R0,0.1,JC,NJ,NA,NA,1.96992,7.51942
100M3,R0,0.1,JC,NJ,NA,NA,2.84975,10.36917
100M3,R0,0.1,JC,NJ,NA,NA,0.60349,10.97266
100M3,R0,0.1,JC,NJ,NA,NA,0.855,11.22417
100M3,R0,0.1,JC,NJ,NA,NA,1.19851,8.71793
100M3,R0,0.1,JC,NJ,NA,NA,0.22595,5.77545
100M3,R0,0.1,JC,NJ,NA,NA,3.49221,9.26766
100M3,R0,0.1,JC,NJ,NA,NA,5.60348,14.87114
100M3,R0,0.1,JC,NJ,NA,NA,4.7521,14.01976
100M3,R0,0.1,JC,NJ,NA,NA,1.02507,15.04483
100M3,R0,0.1,JC,NJ,NA,NA,5.52189,11.29734
100M3,R0,0.1,JC,NJ,NA,NA,2.62538,13.92272
100M3,R0,0.1,JC,NJ,NA,NA,1.72339,1.72339
100M3,R0,0.1,JC,NJ,NA,NA,0.35232,2.07571
100M3,R0,0.1,JC,NJ,NA,NA,0.50872,2.58443
100M3,R0,0.1,JC,NJ,NA,NA,3.94207,6.5265
100M3,R0,0.1,JC,NJ,NA,NA,0.58286,7.10936
100M3,R0,0.1,JC,NJ,NA,NA,1.51494,4.09937
100M3,R0,0.1,JC,NJ,NA,NA,0.96306,5.06243
100M3,R0,0.1,JC,NJ,NA,NA,4.15251,9.21494
100M3,R0,0.1,JC,NJ,NA,NA,0.60718,9.82212
100M3,R0,0.1,JC,NJ,NA,NA,1.77413,11.59625
100M3,R0,0.1,JC,NJ,NA,NA,2.7457,12.56782
100M3,R0,0.1,JC,NJ,NA,NA,0.97749,10.19243
100M3,R0,0.1,JC,NJ,NA,NA,1.34125,11.53368
100M3,R0,0.1,JC,NJ,NA,NA,1.83348,6.89591
100M3,R0,0.1,JC,NJ,NA,NA,1.13084,8.02675
100M3,R0,0.1,JC,NJ,NA,NA,0.40427,8.43102
100M3,R0,0.1,JC,NJ,NA,NA,1.28426,9.71528
100M3,R0,0.1,JC,NJ,NA,NA,0.02543,12.68274
100M3,R0,0.1,JC,NJ,NA,NA,0.12707,12.78438
100M3,R0,0.1,JC,NJ,NA,NA,1.90786,9.93461
100M3,R0,0.1,JC,NJ,NA,NA,1.25953,8.15544
100M3,R0,0.1,JC,NJ,NA,NA,0.52294,8.67838
100M3,R0,0.1,JC,NJ,NA,NA,0.15564,13.48016
100M3,R0,0.1,JC,NJ,NA,NA,2.02818,10.18362
100M3,R0,0.1,JC,NJ,NA,NA,1.73839,11.92201
100M3,R0,0.1,JC,NJ,NA,NA,0.38771,2.1111
100M3,R0,0.1,JC,NJ,NA,NA,0.26794,2.37904
100M3,R0,0.1,JC,NJ,NA,NA,5.8639,8.24294
100M3,R0,0.1,JC,NJ,NA,NA,7.08477,9.46381
100M3,R0,0.1,JC,NJ,NA,NA,0.65905,10.12286
100M3,R0,0.1,JC,NJ,NA,NA,0.3473,10.47016
100M3,R0,0.1,JC,NJ,NA,NA,3.17953,13.64969
100M3,R0,0.1,JC,NJ,NA,NA,2.7397,12.86256
100M3,R0,0.1,JC,NJ,NA,NA,0.96933,13.83189
100M3,R0,0.1,JC,NJ,NA,NA,0.06852,12.93108
100M3,R0,0.1,JC,NJ,NA,NA,1.38266,14.31374
100M3,R0,0.1,JC,NJ,NA,NA,1.67997,11.14378
100M3,R0,0.1,JC,NJ,NA,NA,0.29046,11.43424
100M3,R0,0.1,JC,NJ,NA,NA,1.49082,12.92506
100M3,R0,0.1,JC,NJ,NA,NA,1.28509,12.71933
100M3,R0,0.1,JC,NJ,NA,NA,0.49927,13.2186
100M3,R0,0.1,JC,NJ,NA,NA,2.01821,15.23681
100M3,R0,0.1,JC,NJ,NA,NA,0.15352,15.39033
100M3,R0,0.1,JC,NJ,NA,NA,1.17559,3.28669
100M3,R0,0.1,JC,NJ,NA,NA,4.3562,7.64289
100M3,R0,0.1,JC,NJ,NA,NA,1.61054,9.25343
100M3,R0,0.1,JC,NJ,NA,NA,3.65244,12.90587
100M3,R0,0.1,JC,NJ,NA,NA,1.08799,10.34142
100M3,R0,0.1,JC,NJ,NA,NA,0.71936,11.06078
100M3,R0,0.1,JC,NJ,NA,NA,0.27848,11.33926
100M3,R0,0.1,JC,NJ,NA,NA,0.33828,7.98117
100M3,R0,0.1,JC,NJ,NA,NA,6.7358,14.71697
100M3,R0,0.1,JC,NJ,NA,NA,2.08172,10.06289
100M3,R0,0.1,JC,NJ,NA,NA,0.11709,10.17998
100M3,R0,0.05,JC,NJ,0.560971478606,0.560971478606,NA,NA
100M3,R0,0.05,JC,NJ,0.207900438352,0.768871916958,NA,NA
100M3,R0,0.05,JC,NJ,0.038607615112,0.80747953207,NA,NA
100M3,R0,0.05,JC,NJ,0.033444215672,0.840923747742,NA,NA
100M3,R0,0.05,JC,NJ,0.035637330537,0.876561078279,NA,NA
100M3,R0,0.05,JC,NJ,0.08104157655,0.957602654829,NA,NA
100M3,R0,0.05,JC,NJ,0.11540868504,1.07301133987,NA,NA
100M3,R0,0.05,JC,NJ,0.204209063264,1.27722040313,NA,NA
100M3,R0,0.05,JC,NJ,0.678414415643,1.95563481878,NA,NA
100M3,R0,0.05,JC,NJ,0.519565209364,2.47520002814,3.3679,4.358965
100M3,R0,0.05,JC,NJ,0.658491896768,3.13369192491,0.561775,2.887725
100M3,R0,0.05,JC,NJ,0.518258493091,1.79547889622,NA,NA
100M3,R0,0.05,JC,NJ,0.620770897267,2.41624979349,0.35968,7.43557
100M3,R0,0.05,JC,NJ,0.27911189795,2.69536169144,NA,NA
100M3,R0,0.05,JC,NJ,0.488595053017,1.56160639289,NA,NA
100M3,R0,0.05,JC,NJ,0.33118057157,1.89278696446,NA,NA
100M3,R0,0.05,JC,NJ,0.237957115003,1.19555976983,NA,NA
100M3,R0,0.05,JC,NJ,1.26654648973,2.46210625956,0.69133,9.56565
100M3,R0,0.05,JC,NJ,0.46310567194,2.9252119315,0.442125,5.64867
100M3,R0,0.05,JC,NJ,2.06731068365,3.26287045349,1.202045,6.96136
100M3,R0,0.05,JC,NJ,0.221563349912,1.09812442819,NA,NA
100M3,R0,0.05,JC,NJ,0.052627721707,1.1507521499,NA,NA
100M3,R0,0.05,JC,NJ,0.164596471359,1.31534862126,NA,NA
100M3,R0,0.05,JC,NJ,0.887408649348,2.2027572706,1.589765,3.26325
100M3,R0,0.05,JC,NJ,0.791866618829,2.10721524009,NA,NA
100M3,R0,0.05,JC,NJ,0.52891450968,2.63612974977,0.4275,2.049685
100M3,R0,0.05,JC,NJ,0.526192740131,2.63340798022,0.34753,2.531215
100M3,R0,0.05,JC,NJ,0.130211006658,2.76361898688,0.0587,4.60747
100M3,R0,0.05,JC,NJ,0.263971417211,2.89737939743,0.339445,4.91106
100M3,R0,0.05,JC,NJ,0.72675304247,1.87750519237,NA,NA
100M3,R0,0.05,JC,NJ,0.740420541939,2.61792573431,0.664125,6.28391
100M3,R0,0.05,JC,NJ,0.238937756116,1.33706218431,NA,NA
100M3,R0,0.05,JC,NJ,1.15019660271,2.48725878702,4.910895,5.096215
100M3,R0,0.05,JC,NJ,0.182628378884,2.6698871659,0.01785,5.76684
